Unnamed: 0,A,B
1265,/home/jovyan/word/png_aa/嘶.png,/home/jovyan/word/png_geneto/嘶.png
1266,/home/jovyan/word/png_aa/孥.png,/home/jovyan/word/png_geneto/孥.png
1267,/home/jovyan/word/png_aa/髻.png,/home/jovyan/word/png_geneto/髻.png
1268,/home/jovyan/word/png_aa/馞.png,/home/jovyan/word/png_geneto/馞.png
1269,/home/jovyan/word/png_aa/翟.png,/home/jovyan/word/png_geneto/翟.png
1270,/home/jovyan/word/png_aa/臏.png,/home/jovyan/word/png_geneto/臏.png
1271,/home/jovyan/word/png_aa/醨.png,/home/jovyan/word/png_geneto/醨.png
1272,/home/jovyan/word/png_aa/馥.png,/home/jovyan/word/png_geneto/馥.png
1273,/home/jovyan/word/png_aa/㓛.png,/home/jovyan/word/png_geneto/㓛.png
1274,/home/jovyan/word/png_aa/蔾.png,/home/jovyan/word/png_geneto/蔾.png
1275,/home/jovyan/word/png_aa/⻆.png,/home/jovyan/word/png_geneto/⻆.png
1276,/home/jovyan/word/png_aa/孀.png,/home/jovyan/word/png_geneto/孀.png
1277,/home/jovyan/word/png_aa/懶.png,/home/jovyan/word/png_geneto/懶.png
1278,/home/jovyan/word/png_aa/縉.png,/home/jovyan/word/png_geneto/縉.png
1279,/home/jovyan/word/png_aa/栁.png,/home/jovyan/word/png_geneto/栁.png
1280,/home/jovyan/word/png_aa/篋.png,/home/jovyan/word/png_geneto/篋.png
1281,/home/jovyan/word/png_aa/豇.png,/home/jovyan/word/png_geneto/豇.png
1282,/home/jovyan/word/png_aa/瞿.png,/home/jovyan/word/png_geneto/瞿.png
1283,/home/jovyan/word/png_aa/蔘.png,/home/jovyan/word/png_geneto/蔘.png
1284,/home/jovyan/word/png_aa/寥.png,/home/jovyan/word/png_geneto/寥.png
1285,/home/jovyan/word/png_aa/冽.png,/home/jovyan/word/png_geneto/冽.png
1286,/home/jovyan/word/png_aa/纃.png,/home/jovyan/word/png_geneto/纃.png
1287,/home/jovyan/word/png_aa/父.png,/home/jovyan/word/png_geneto/父.png
1288,/home/jovyan/word/png_aa/丱.png,/home/jovyan/word/png_geneto/丱.png
1289,/home/jovyan/word/png_aa/祚.png,/home/jovyan/word/png_geneto/祚.png
1290,/home/jovyan/word/png_aa/繈.png,/home/jovyan/word/png_geneto/繈.png
1291,/home/jovyan/word/png_aa/祅.png,/home/jovyan/word/png_geneto/祅.png
1292,/home/jovyan/word/png_aa/厰.png,/home/jovyan/word/png_geneto/厰.png
1293,/home/jovyan/word/png_aa/郗.png,/home/jovyan/word/png_geneto/郗.png
1294,/home/jovyan/word/png_aa/瑇.png,/home/jovyan/word/png_geneto/瑇.png
1295,/home/jovyan/word/png_aa/茯.png,/home/jovyan/word/png_geneto/茯.png
1296,/home/jovyan/word/png_aa/瀰.png,/home/jovyan/word/png_geneto/瀰.png
1297,/home/jovyan/word/png_aa/軔.png,/home/jovyan/word/png_geneto/軔.png
1298,/home/jovyan/word/png_aa/莅.png,/home/jovyan/word/png_geneto/莅.png
1299,/home/jovyan/word/png_aa/痞.png,/home/jovyan/word/png_geneto/痞.png
1300,/home/jovyan/word/png_aa/勹.png,/home/jovyan/word/png_geneto/勹.png
1301,/home/jovyan/word/png_aa/靮.png,/home/jovyan/word/png_geneto/靮.png
1302,/home/jovyan/word/png_aa/戩.png,/home/jovyan/word/png_geneto/戩.png
1303,/home/jovyan/word/png_aa/鷇.png,/home/jovyan/word/png_geneto/鷇.png
1304,/home/jovyan/word/png_aa/恚.png,/home/jovyan/word/png_geneto/恚.png
1305,/home/jovyan/word/png_aa/玉.png,/home/jovyan/word/png_geneto/玉.png
1306,/home/jovyan/word/png_aa/弴.png,/home/jovyan/word/png_geneto/弴.png
1307,/home/jovyan/word/png_aa/竹.png,/home/jovyan/word/png_geneto/竹.png
1308,/home/jovyan/word/png_aa/沛.png,/home/jovyan/word/png_geneto/沛.png
1309,/home/jovyan/word/png_aa/鰲.png,/home/jovyan/word/png_geneto/鰲.png
1310,/home/jovyan/word/png_aa/笔.png,/home/jovyan/word/png_geneto/笔.png
1311,/home/jovyan/word/png_aa/祜.png,/home/jovyan/word/png_geneto/祜.png
1312,/home/jovyan/word/png_aa/墲.png,/home/jovyan/word/png_geneto/墲.png
1313,/home/jovyan/word/png_aa/蜨.png,/home/jovyan/word/png_geneto/蜨.png
1314,/home/jovyan/word/png_aa/黹.png,/home/jovyan/word/png_geneto/黹.png
1315,/home/jovyan/word/png_aa/軅.png,/home/jovyan/word/png_geneto/軅.png
1316,/home/jovyan/word/png_aa/魳.png,/home/jovyan/word/png_geneto/魳.png
1317,/home/jovyan/word/png_aa/弋.png,/home/jovyan/word/png_geneto/弋.png
1318,/home/jovyan/word/png_aa/蜥.png,/home/jovyan/word/png_geneto/蜥.png
1319,/home/jovyan/word/png_aa/卲.png,/home/jovyan/word/png_geneto/卲.png
1320,/home/jovyan/word/png_aa/鑒.png,/home/jovyan/word/png_geneto/鑒.png
1321,/home/jovyan/word/png_aa/琹.png,/home/jovyan/word/png_geneto/琹.png
1322,/home/jovyan/word/png_aa/蝓.png,/home/jovyan/word/png_geneto/蝓.png
1323,/home/jovyan/word/png_aa/蛽.png,/home/jovyan/word/png_geneto/蛽.png
1324,/home/jovyan/word/png_aa/攜.png,/home/jovyan/word/png_geneto/攜.png
1325,/home/jovyan/word/png_aa/弨.png,/home/jovyan/word/png_geneto/弨.png
1326,/home/jovyan/word/png_aa/禔.png,/home/jovyan/word/png_geneto/禔.png
1327,/home/jovyan/word/png_aa/徤.png,/home/jovyan/word/png_geneto/徤.png
1328,/home/jovyan/word/png_aa/鬭.png,/home/jovyan/word/png_geneto/鬭.png
1329,/home/jovyan/word/png_aa/闕.png,/home/jovyan/word/png_geneto/闕.png
1330,/home/jovyan/word/png_aa/璢.png,/home/jovyan/word/png_geneto/璢.png
1331,/home/jovyan/word/png_aa/乭.png,/home/jovyan/word/png_geneto/乭.png
1332,/home/jovyan/word/png_aa/閠.png,/home/jovyan/word/png_geneto/閠.png
1333,/home/jovyan/word/png_aa/朅.png,/home/jovyan/word/png_geneto/朅.png
1334,/home/jovyan/word/png_aa/晌.png,/home/jovyan/word/png_geneto/晌.png
1335,/home/jovyan/word/png_aa/昉.png,/home/jovyan/word/png_geneto/昉.png
1336,/home/jovyan/word/png_aa/磲.png,/home/jovyan/word/png_geneto/磲.png
1337,/home/jovyan/word/png_aa/裒.png,/home/jovyan/word/png_geneto/裒.png
1338,/home/jovyan/word/png_aa/勵.png,/home/jovyan/word/png_geneto/勵.png
1339,/home/jovyan/word/png_aa/亅.png,/home/jovyan/word/png_geneto/亅.png
1340,/home/jovyan/word/png_aa/熹.png,/home/jovyan/word/png_geneto/熹.png
1341,/home/jovyan/word/png_aa/瞩.png,/home/jovyan/word/png_geneto/瞩.png
1342,/home/jovyan/word/png_aa/獻.png,/home/jovyan/word/png_geneto/獻.png
1343,/home/jovyan/word/png_aa/矴.png,/home/jovyan/word/png_geneto/矴.png
1344,/home/jovyan/word/png_aa/釰.png,/home/jovyan/word/png_geneto/釰.png
1345,/home/jovyan/word/png_aa/潚.png,/home/jovyan/word/png_geneto/潚.png
1346,/home/jovyan/word/png_aa/鞵.png,/home/jovyan/word/png_geneto/鞵.png
1347,/home/jovyan/word/png_aa/﨩.png,/home/jovyan/word/png_geneto/﨩.png
1348,/home/jovyan/word/png_aa/儿.png,/home/jovyan/word/png_geneto/儿.png
1349,/home/jovyan/word/png_aa/樕.png,/home/jovyan/word/png_geneto/樕.png
1350,/home/jovyan/word/png_aa/鎺.png,/home/jovyan/word/png_geneto/鎺.png
1351,/home/jovyan/word/png_aa/囈.png,/home/jovyan/word/png_geneto/囈.png
1352,/home/jovyan/word/png_aa/珴.png,/home/jovyan/word/png_geneto/珴.png
1353,/home/jovyan/word/png_aa/纛.png,/home/jovyan/word/png_geneto/纛.png
1354,/home/jovyan/word/png_aa/蚣.png,/home/jovyan/word/png_geneto/蚣.png
1355,/home/jovyan/word/png_aa/框.png,/home/jovyan/word/png_geneto/框.png
1356,/home/jovyan/word/png_aa/母.png,/home/jovyan/word/png_geneto/母.png
1357,/home/jovyan/word/png_aa/缺.png,/home/jovyan/word/png_geneto/缺.png
1358,/home/jovyan/word/png_aa/謌.png,/home/jovyan/word/png_geneto/謌.png
1359,/home/jovyan/word/png_aa/噦.png,/home/jovyan/word/png_geneto/噦.png
1360,/home/jovyan/word/png_aa/禋.png,/home/jovyan/word/png_geneto/禋.png
1361,/home/jovyan/word/png_aa/猄.png,/home/jovyan/word/png_geneto/猄.png
1362,/home/jovyan/word/png_aa/匱.png,/home/jovyan/word/png_geneto/匱.png
1363,/home/jovyan/word/png_aa/闥.png,/home/jovyan/word/png_geneto/闥.png
1364,/home/jovyan/word/png_aa/郤.png,/home/jovyan/word/png_geneto/郤.png
1365,/home/jovyan/word/png_aa/譄.png,/home/jovyan/word/png_geneto/譄.png
1366,/home/jovyan/word/png_aa/靍.png,/home/jovyan/word/png_geneto/靍.png
1367,/home/jovyan/word/png_aa/蜊.png,/home/jovyan/word/png_geneto/蜊.png
1368,/home/jovyan/word/png_aa/懃.png,/home/jovyan/word/png_geneto/懃.png
1369,/home/jovyan/word/png_aa/逖.png,/home/jovyan/word/png_geneto/逖.png
1370,/home/jovyan/word/png_aa/菶.png,/home/jovyan/word/png_geneto/菶.png
1371,/home/jovyan/word/png_aa/觱.png,/home/jovyan/word/png_geneto/觱.png
1372,/home/jovyan/word/png_aa/樢.png,/home/jovyan/word/png_geneto/樢.png
1373,/home/jovyan/word/png_aa/攢.png,/home/jovyan/word/png_geneto/攢.png
1374,/home/jovyan/word/png_aa/暼.png,/home/jovyan/word/png_geneto/暼.png
1375,/home/jovyan/word/png_aa/稍.png,/home/jovyan/word/png_geneto/稍.png
1376,/home/jovyan/word/png_aa/甄.png,/home/jovyan/word/png_geneto/甄.png
1377,/home/jovyan/word/png_aa/遞.png,/home/jovyan/word/png_geneto/遞.png
1378,/home/jovyan/word/png_aa/噐.png,/home/jovyan/word/png_geneto/噐.png
1379,/home/jovyan/word/png_aa/瑄.png,/home/jovyan/word/png_geneto/瑄.png
1380,/home/jovyan/word/png_aa/玷.png,/home/jovyan/word/png_geneto/玷.png
1381,/home/jovyan/word/png_aa/赩.png,/home/jovyan/word/png_geneto/赩.png
1382,/home/jovyan/word/png_aa/殃.png,/home/jovyan/word/png_geneto/殃.png
1383,/home/jovyan/word/png_aa/鮴.png,/home/jovyan/word/png_geneto/鮴.png
1384,/home/jovyan/word/png_aa/文.png,/home/jovyan/word/png_geneto/文.png
1385,/home/jovyan/word/png_aa/剦.png,/home/jovyan/word/png_geneto/剦.png
1386,/home/jovyan/word/png_aa/遧.png,/home/jovyan/word/png_geneto/遧.png
1387,/home/jovyan/word/png_aa/鑰.png,/home/jovyan/word/png_geneto/鑰.png
1388,/home/jovyan/word/png_aa/岔.png,/home/jovyan/word/png_geneto/岔.png
1389,/home/jovyan/word/png_aa/繦.png,/home/jovyan/word/png_geneto/繦.png
1390,/home/jovyan/word/png_aa/騶.png,/home/jovyan/word/png_geneto/騶.png
1391,/home/jovyan/word/png_aa/膩.png,/home/jovyan/word/png_geneto/膩.png
1392,/home/jovyan/word/png_aa/轌.png,/home/jovyan/word/png_geneto/轌.png
1393,/home/jovyan/word/png_aa/邢.png,/home/jovyan/word/png_geneto/邢.png
1394,/home/jovyan/word/png_aa/瘖.png,/home/jovyan/word/png_geneto/瘖.png
1395,/home/jovyan/word/png_aa/鏘.png,/home/jovyan/word/png_geneto/鏘.png
1396,/home/jovyan/word/png_aa/麈.png,/home/jovyan/word/png_geneto/麈.png
1397,/home/jovyan/word/png_aa/廬.png,/home/jovyan/word/png_geneto/廬.png
1398,/home/jovyan/word/png_aa/㊐.png,/home/jovyan/word/png_geneto/㊐.png
1399,/home/jovyan/word/png_aa/瀚.png,/home/jovyan/word/png_geneto/瀚.png
1400,/home/jovyan/word/png_aa/婇.png,/home/jovyan/word/png_geneto/婇.png
1401,/home/jovyan/word/png_aa/砌.png,/home/jovyan/word/png_geneto/砌.png
1402,/home/jovyan/word/png_aa/㒈.png,/home/jovyan/word/png_geneto/㒈.png
1403,/home/jovyan/word/png_aa/灝.png,/home/jovyan/word/png_geneto/灝.png
1404,/home/jovyan/word/png_aa/瓸.png,/home/jovyan/word/png_geneto/瓸.png
1405,/home/jovyan/word/png_aa/辜.png,/home/jovyan/word/png_geneto/辜.png
1406,/home/jovyan/word/png_aa/奕.png,/home/jovyan/word/png_geneto/奕.png
1407,/home/jovyan/word/png_aa/麕.png,/home/jovyan/word/png_geneto/麕.png
1408,/home/jovyan/word/png_aa/獬.png,/home/jovyan/word/png_geneto/獬.png
1409,/home/jovyan/word/png_aa/巾.png,/home/jovyan/word/png_geneto/巾.png
1410,/home/jovyan/word/png_aa/濘.png,/home/jovyan/word/png_geneto/濘.png
1411,/home/jovyan/word/png_aa/伋.png,/home/jovyan/word/png_geneto/伋.png
1412,/home/jovyan/word/png_aa/翩.png,/home/jovyan/word/png_geneto/翩.png
1413,/home/jovyan/word/png_aa/嵳.png,/home/jovyan/word/png_geneto/嵳.png
1414,/home/jovyan/word/png_aa/弇.png,/home/jovyan/word/png_geneto/弇.png
1415,/home/jovyan/word/png_aa/箴.png,/home/jovyan/word/png_geneto/箴.png
1416,/home/jovyan/word/png_aa/銳.png,/home/jovyan/word/png_geneto/銳.png
1417,/home/jovyan/word/png_aa/淼.png,/home/jovyan/word/png_geneto/淼.png
1418,/home/jovyan/word/png_aa/昞.png,/home/jovyan/word/png_geneto/昞.png
1419,/home/jovyan/word/png_aa/叝.png,/home/jovyan/word/png_geneto/叝.png
1420,/home/jovyan/word/png_aa/禖.png,/home/jovyan/word/png_geneto/禖.png
1421,/home/jovyan/word/png_aa/鼾.png,/home/jovyan/word/png_geneto/鼾.png
1422,/home/jovyan/word/png_aa/腊.png,/home/jovyan/word/png_geneto/腊.png
1423,/home/jovyan/word/png_aa/蒨.png,/home/jovyan/word/png_geneto/蒨.png
1424,/home/jovyan/word/png_aa/玵.png,/home/jovyan/word/png_geneto/玵.png
1425,/home/jovyan/word/png_aa/薨.png,/home/jovyan/word/png_geneto/薨.png
1426,/home/jovyan/word/png_aa/犖.png,/home/jovyan/word/png_geneto/犖.png
1427,/home/jovyan/word/png_aa/櫺.png,/home/jovyan/word/png_geneto/櫺.png
1428,/home/jovyan/word/png_aa/扖.png,/home/jovyan/word/png_geneto/扖.png
1429,/home/jovyan/word/png_aa/鸝.png,/home/jovyan/word/png_geneto/鸝.png
1430,/home/jovyan/word/png_aa/穴.png,/home/jovyan/word/png_geneto/穴.png
1431,/home/jovyan/word/png_aa/身.png,/home/jovyan/word/png_geneto/身.png
1432,/home/jovyan/word/png_aa/粿.png,/home/jovyan/word/png_geneto/粿.png
1433,/home/jovyan/word/png_aa/糫.png,/home/jovyan/word/png_geneto/糫.png
1434,/home/jovyan/word/png_aa/甘.png,/home/jovyan/word/png_geneto/甘.png
1435,/home/jovyan/word/png_aa/暙.png,/home/jovyan/word/png_geneto/暙.png
1436,/home/jovyan/word/png_aa/簪.png,/home/jovyan/word/png_geneto/簪.png
1437,/home/jovyan/word/png_aa/皙.png,/home/jovyan/word/png_geneto/皙.png
1438,/home/jovyan/word/png_aa/栅.png,/home/jovyan/word/png_geneto/栅.png
1439,/home/jovyan/word/png_aa/槹.png,/home/jovyan/word/png_geneto/槹.png
1440,/home/jovyan/word/png_aa/閇.png,/home/jovyan/word/png_geneto/閇.png
1441,/home/jovyan/word/png_aa/譔.png,/home/jovyan/word/png_geneto/譔.png
1442,/home/jovyan/word/png_aa/肫.png,/home/jovyan/word/png_geneto/肫.png
1443,/home/jovyan/word/png_aa/瘦.png,/home/jovyan/word/png_geneto/瘦.png
1444,/home/jovyan/word/png_aa/堠.png,/home/jovyan/word/png_geneto/堠.png
1445,/home/jovyan/word/png_aa/漚.png,/home/jovyan/word/png_geneto/漚.png
1446,/home/jovyan/word/png_aa/栱.png,/home/jovyan/word/png_geneto/栱.png
1447,/home/jovyan/word/png_aa/适.png,/home/jovyan/word/png_geneto/适.png
1448,/home/jovyan/word/png_aa/圕.png,/home/jovyan/word/png_geneto/圕.png
1449,/home/jovyan/word/png_aa/睹.png,/home/jovyan/word/png_geneto/睹.png
1450,/home/jovyan/word/png_aa/嚏.png,/home/jovyan/word/png_geneto/嚏.png
1451,/home/jovyan/word/png_aa/㊫.png,/home/jovyan/word/png_geneto/㊫.png
1452,/home/jovyan/word/png_aa/立.png,/home/jovyan/word/png_geneto/立.png
1453,/home/jovyan/word/png_aa/﨣.png,/home/jovyan/word/png_geneto/﨣.png
1454,/home/jovyan/word/png_aa/贒.png,/home/jovyan/word/png_geneto/贒.png
1455,/home/jovyan/word/png_aa/磌.png,/home/jovyan/word/png_geneto/磌.png
1456,/home/jovyan/word/png_aa/藜.png,/home/jovyan/word/png_geneto/藜.png
1457,/home/jovyan/word/png_aa/亠.png,/home/jovyan/word/png_geneto/亠.png
1458,/home/jovyan/word/png_aa/鍮.png,/home/jovyan/word/png_geneto/鍮.png
1459,/home/jovyan/word/png_aa/塰.png,/home/jovyan/word/png_geneto/塰.png
1460,/home/jovyan/word/png_aa/溯.png,/home/jovyan/word/png_geneto/溯.png
1461,/home/jovyan/word/png_aa/埇.png,/home/jovyan/word/png_geneto/埇.png
1462,/home/jovyan/word/png_aa/曻.png,/home/jovyan/word/png_geneto/曻.png
1463,/home/jovyan/word/png_aa/馬.png,/home/jovyan/word/png_geneto/馬.png
1464,/home/jovyan/word/png_aa/莓.png,/home/jovyan/word/png_geneto/莓.png
1465,/home/jovyan/word/png_aa/濚.png,/home/jovyan/word/png_geneto/濚.png
1466,/home/jovyan/word/png_aa/羆.png,/home/jovyan/word/png_geneto/羆.png
1467,/home/jovyan/word/png_aa/嶷.png,/home/jovyan/word/png_geneto/嶷.png
1468,/home/jovyan/word/png_aa/沜.png,/home/jovyan/word/png_geneto/沜.png
1469,/home/jovyan/word/png_aa/蔬.png,/home/jovyan/word/png_geneto/蔬.png
1470,/home/jovyan/word/png_aa/笧.png,/home/jovyan/word/png_geneto/笧.png
1471,/home/jovyan/word/png_aa/頣.png,/home/jovyan/word/png_geneto/頣.png
1472,/home/jovyan/word/png_aa/澨.png,/home/jovyan/word/png_geneto/澨.png
1473,/home/jovyan/word/png_aa/艢.png,/home/jovyan/word/png_geneto/艢.png
1474,/home/jovyan/word/png_aa/悄.png,/home/jovyan/word/png_geneto/悄.png
1475,/home/jovyan/word/png_aa/豕.png,/home/jovyan/word/png_geneto/豕.png
1476,/home/jovyan/word/png_aa/鯊.png,/home/jovyan/word/png_geneto/鯊.png
1477,/home/jovyan/word/png_aa/贏.png,/home/jovyan/word/png_geneto/贏.png
1478,/home/jovyan/word/png_aa/﨤.png,/home/jovyan/word/png_geneto/﨤.png
1479,/home/jovyan/word/png_aa/硏.png,/home/jovyan/word/png_geneto/硏.png
1480,/home/jovyan/word/png_aa/鼯.png,/home/jovyan/word/png_geneto/鼯.png
1481,/home/jovyan/word/png_aa/亹.png,/home/jovyan/word/png_geneto/亹.png
1482,/home/jovyan/word/png_aa/㊓.png,/home/jovyan/word/png_geneto/㊓.png
1483,/home/jovyan/word/png_aa/兮.png,/home/jovyan/word/png_geneto/兮.png
1484,/home/jovyan/word/png_aa/鷟.png,/home/jovyan/word/png_geneto/鷟.png
1485,/home/jovyan/word/png_aa/燓.png,/home/jovyan/word/png_geneto/燓.png
1486,/home/jovyan/word/png_aa/瀛.png,/home/jovyan/word/png_geneto/瀛.png
1487,/home/jovyan/word/png_aa/歸.png,/home/jovyan/word/png_geneto/歸.png
1488,/home/jovyan/word/png_aa/錡.png,/home/jovyan/word/png_geneto/錡.png
1489,/home/jovyan/word/png_aa/欷.png,/home/jovyan/word/png_geneto/欷.png
1490,/home/jovyan/word/png_aa/啡.png,/home/jovyan/word/png_geneto/啡.png
1491,/home/jovyan/word/png_aa/邴.png,/home/jovyan/word/png_geneto/邴.png
1492,/home/jovyan/word/png_aa/揜.png,/home/jovyan/word/png_geneto/揜.png
1493,/home/jovyan/word/png_aa/孑.png,/home/jovyan/word/png_geneto/孑.png
1494,/home/jovyan/word/png_aa/顥.png,/home/jovyan/word/png_geneto/顥.png
1495,/home/jovyan/word/png_aa/兟.png,/home/jovyan/word/png_geneto/兟.png
1496,/home/jovyan/word/png_aa/悒.png,/home/jovyan/word/png_geneto/悒.png
1497,/home/jovyan/word/png_aa/茵.png,/home/jovyan/word/png_geneto/茵.png
1498,/home/jovyan/word/png_aa/么.png,/home/jovyan/word/png_geneto/么.png
1499,/home/jovyan/word/png_aa/澔.png,/home/jovyan/word/png_geneto/澔.png
1500,/home/jovyan/word/png_aa/迥.png,/home/jovyan/word/png_geneto/迥.png
1501,/home/jovyan/word/png_aa/漳.png,/home/jovyan/word/png_geneto/漳.png
1502,/home/jovyan/word/png_aa/奚.png,/home/jovyan/word/png_geneto/奚.png
1503,/home/jovyan/word/png_aa/賸.png,/home/jovyan/word/png_geneto/賸.png
1504,/home/jovyan/word/png_aa/擷.png,/home/jovyan/word/png_geneto/擷.png
1505,/home/jovyan/word/png_aa/膄.png,/home/jovyan/word/png_geneto/膄.png
1506,/home/jovyan/word/png_aa/絜.png,/home/jovyan/word/png_geneto/絜.png
1507,/home/jovyan/word/png_aa/隯.png,/home/jovyan/word/png_geneto/隯.png
1508,/home/jovyan/word/png_aa/誾.png,/home/jovyan/word/png_geneto/誾.png
1509,/home/jovyan/word/png_aa/鈐.png,/home/jovyan/word/png_geneto/鈐.png
1510,/home/jovyan/word/png_aa/鑼.png,/home/jovyan/word/png_geneto/鑼.png
1511,/home/jovyan/word/png_aa/鵤.png,/home/jovyan/word/png_geneto/鵤.png
1512,/home/jovyan/word/png_aa/睽.png,/home/jovyan/word/png_geneto/睽.png
1513,/home/jovyan/word/png_aa/毖.png,/home/jovyan/word/png_geneto/毖.png
1514,/home/jovyan/word/png_aa/羡.png,/home/jovyan/word/png_geneto/羡.png
1515,/home/jovyan/word/png_aa/鋧.png,/home/jovyan/word/png_geneto/鋧.png
1516,/home/jovyan/word/png_aa/摭.png,/home/jovyan/word/png_geneto/摭.png
1517,/home/jovyan/word/png_aa/淚.png,/home/jovyan/word/png_geneto/淚.png
1518,/home/jovyan/word/png_aa/邏.png,/home/jovyan/word/png_geneto/邏.png
1519,/home/jovyan/word/png_aa/郴.png,/home/jovyan/word/png_geneto/郴.png
1520,/home/jovyan/word/png_aa/晡.png,/home/jovyan/word/png_geneto/晡.png
1521,/home/jovyan/word/png_aa/囝.png,/home/jovyan/word/png_geneto/囝.png
1522,/home/jovyan/word/png_aa/賚.png,/home/jovyan/word/png_geneto/賚.png
1523,/home/jovyan/word/png_aa/疉.png,/home/jovyan/word/png_geneto/疉.png
1524,/home/jovyan/word/png_aa/柙.png,/home/jovyan/word/png_geneto/柙.png
1525,/home/jovyan/word/png_aa/焱.png,/home/jovyan/word/png_geneto/焱.png
1526,/home/jovyan/word/png_aa/鼠.png,/home/jovyan/word/png_geneto/鼠.png
1527,/home/jovyan/word/png_aa/忭.png,/home/jovyan/word/png_geneto/忭.png
1528,/home/jovyan/word/png_aa/驟.png,/home/jovyan/word/png_geneto/驟.png
1529,/home/jovyan/word/png_aa/磡.png,/home/jovyan/word/png_geneto/磡.png
1530,/home/jovyan/word/png_aa/寬.png,/home/jovyan/word/png_geneto/寬.png
1531,/home/jovyan/word/png_aa/顗.png,/home/jovyan/word/png_geneto/顗.png
1532,/home/jovyan/word/png_aa/兢.png,/home/jovyan/word/png_geneto/兢.png
1533,/home/jovyan/word/png_aa/奓.png,/home/jovyan/word/png_geneto/奓.png
1534,/home/jovyan/word/png_aa/騮.png,/home/jovyan/word/png_geneto/騮.png
1535,/home/jovyan/word/png_aa/秡.png,/home/jovyan/word/png_geneto/秡.png
1536,/home/jovyan/word/png_aa/顴.png,/home/jovyan/word/png_geneto/顴.png
1537,/home/jovyan/word/png_aa/臀.png,/home/jovyan/word/png_geneto/臀.png
1538,/home/jovyan/word/png_aa/蠡.png,/home/jovyan/word/png_geneto/蠡.png
1539,/home/jovyan/word/png_aa/棣.png,/home/jovyan/word/png_geneto/棣.png
1540,/home/jovyan/word/png_aa/茆.png,/home/jovyan/word/png_geneto/茆.png
1541,/home/jovyan/word/png_aa/孱.png,/home/jovyan/word/png_geneto/孱.png
1542,/home/jovyan/word/png_aa/玄.png,/home/jovyan/word/png_geneto/玄.png
1543,/home/jovyan/word/png_aa/遄.png,/home/jovyan/word/png_geneto/遄.png
1544,/home/jovyan/word/png_aa/琰.png,/home/jovyan/word/png_geneto/琰.png
1545,/home/jovyan/word/png_aa/衢.png,/home/jovyan/word/png_geneto/衢.png
1546,/home/jovyan/word/png_aa/甃.png,/home/jovyan/word/png_geneto/甃.png
1547,/home/jovyan/word/png_aa/緌.png,/home/jovyan/word/png_geneto/緌.png
1548,/home/jovyan/word/png_aa/鯫.png,/home/jovyan/word/png_geneto/鯫.png
1549,/home/jovyan/word/png_aa/靕.png,/home/jovyan/word/png_geneto/靕.png
